log_price,text_model_prediction,transformer_model_prediction,hybrid_prediction,hybrid_transformer_prediction,text_model_abs_error,transformer_model_abs_error,hybrid_abs_error,hybrid_transformer_abs_error,baseline_rmse_proxy,best_model_vs_baseline_gain_proxy,description_preview
4.787491742782046,4.8612432,5.1724215,4.699021,4.7855153,0.07375150520379403,0.38492971260125497,0.08847088020270011,0.0019764344019188584,0.40756094031972245,0.4055845059178036,"This bright and welcoming home offers a cozy retreat in a peaceful London neighborhood. With spacious, sun-filled rooms, two comfortable bedrooms, and a fully equipped kitchen, it’"
4.74493212836325,4.808693,4.6100287,4.6845536,4.746923,0.06376080376565607,0.1349033846193537,0.06037850516378729,0.0019908414548650555,0.40756094031972245,0.4055700988648574,"2 bedrooms, kitchen, bathroom. No living room. It's located in a vibrant London area called Hackney. Metro Zone 2. Very strong WIFI. Bars and restaurants are 5 min away from the fl"
5.6937321388027,4.9366336,5.094737,5.429035,5.6957655,0.7570985519191549,0.5989950858852193,0.26469695203512167,0.002033356497593175,0.40756094031972245,0.4055275838221293,Bring the whole family to this great place with lots of room for fun.
6.3080984415095305,5.589229,5.720108,5.9476295,6.306002,0.7188693346064543,0.587990409282968,0.3604689897578215,0.0020963014643644584,0.40756094031972245,0.405464638855358,"These apartments feature king size beds (twin beds on request), a living area with kitchen and two bathrooms.<br /><br />Each apartment comes fully furnished and boasts luxurious f"
5.723585101952381,5.5399246,5.376232,5.6716237,5.7214847,0.18366048037034943,0.3473529547355838,0.05196139513475373,0.0021004408500857608,0.40756094031972245,0.4054604994696367,"Designer flat perfectly located in central, walking distance to attractions , the perfect way to explore the city. <br /><br />⚠️ Please enquire availability before booking."
5.068904202220232,4.896738,4.947324,5.007339,5.06677,0.17216614985206835,0.12158040308693163,0.061565201518328116,0.002134125468523429,0.40756094031972245,0.405426814851199,A wonderfully stylish 1 bedroom- 1 bathroom apartment located in the heart of Kentish Town nestled on a quiet residential road. Recently redecorated this design-led apartment has a
4.955827057601261,5.104701,4.9712744,4.7965903,4.95797,0.14887398457403211,0.01544731831426649,0.15923672938470812,0.0021430847632410988,0.40756094031972245,0.40541785555648135,Your family will be close to everything when you stay at this centrally-located place<br /><br />A perfect Central London location ZONE 1<br /><br />The apartment is also located o
4.7535901911063645,4.356906,4.6135564,4.6544685,4.755735,0.3966842539115403,0.1400338060660813,0.09912165472941137,0.0021447293953444913,0.40756094031972245,0.40541621092437796,"Bright studio flat in Central London. <br /><br />Comprises of king sized bed, 50 inch TV and dining table with chairs 2 chairs<br /><br />Completing this flat is a full equipped k"
7.079184394609668,6.5253944,6.592924,6.697295,7.077005,0.5537899549124026,0.486260276567676,0.3818892057058596,0.0021794850942873367,0.40756094031972245,0.4053814552254351,We are pleased to offer 4-bed 4-bath apartment in heart of prestigious Mayfair in central London right opposite Hyde park with 24 hour concierge.
4.653960350157523,4.6363,4.694996,4.7105355,4.656165,0.017660263182425417,0.04103552996943005,0.05657517611811169,0.00220477282831677,0.40756094031972245,0.4053561674914057,"Located in London, London Queen's Park Apartment provides accommodation with a flat-screen TV. Free WiFi is provided.The units have a fully equipped kitchenette with an oven and a "
